Author,Title,label
"Vishwajeet Kumar, Aarti Kumar, Vinita Das, Neeraj M. Srivastava, Abdullah H. Baqui, Mathuram Santosham, Gary L. Darmstadt","Community-Driven Impact of a Newborn-Focused Behavioral Intervention on Maternal Health in Shivgarh, India",1
" Bruce D. Gaynor, Teshome Gebre, Berhan Ayele, Mulat Zerihun, Asrat Genet, Nicole E. Stoller, Zhaoxia Zhou, Jenafir I. House, Sun N. Yu, Kathryn J. Ray, Paul M. Emerson, Jeremy D. Keenan, Travis C. Porco, Thomas M Lietman",Comparison of Annual Versus Twice-Yearly Mass Azithromycin Treatment for Hyperendemic Trachoma in Ethiopia: a Cluster-Randomised Trial,1
"Hans-Peter Kohler,Rebecca Thornton",Conditional Cash Transfers and HIV/AIDS Prevention: Unconditonally Promising?,1
"Xavier Gine,Jessica Goldberg,Dean Yang",Credit Market Consequences of Improved Personal Identification: Field Experimental Evidence from Malawi,1
Andreas Kuchler,Do Microfinance Programs Change Fertility? Evidence Using Panel Data From Bangladesh,1
"Rodrigo A. Arriagada, Paul J. Ferraro, Erin O. Sills, Subhrendu K. Pattanayak, Silvia Cordero-Sancho",Do Payments for Environmental Services Affect Forest Cover? A Farm-Level Evaluation from Costa Rica,1
"Sarah Baird,Richard S. Garfein,Craig McIntosh,Berk Ozler ",Effect of a cash transfer programme for schooling on prevalence of HIV and herpes simplex type 2 in Malawi: a cluster randomized trial ,1
"Otavio Berwanger, Helio P. Guimaraes, Ligia N. Laranjeira, Alexandre B. Cavalcanti, Alessandra Kodama, Ana Denise Zazula, Eliana Santucci, Elivane Victor, Uri A. Flato, Marcos Tenuta, Vitor Carvalho, Vera Lucia Mira, Karen S. Pieper, Luiz Henrique Mota, Eric D. Peterson, Renato D. Lopes",Effect of a Multifaceted Intervention on Use of Evidence-Based Therapies in Patients With Acute Coronary Syndromes in Brazil: The BRIDGE-ACS Randomized Trial,1
"Nita Bhandari, Sarmila Mazumder, Sunita Taneja, Halvor Sommerfelt",Effect of Implementation of Integrated Management of Neonatal and Childhood Illness (IMNCI) Programme on Neonatal and Infant Mortality: Cluster Randomised Controlled Trial,1
"Zulfiqar A. Bhutta, Sajid Soofi, Sheraz Ahmed, Matthew P. Fox, William B. MacLeod, Donald M. Thea, Shamim A. Qazi","Effectiveness of Community Case Management of Severe Pneumonia with Oral Amoxicillin in Children Aged 2-59 months in Matiari District, Rural Pakistan: A Cluster-Randomised Controlled Trial",1
"Imran Khan, Sajid Bashir Soofi, Leon Ochiai, Mohammad Atif Habib, Shad Muhammad Sahito, Qamaruddin Nizami, Camilo Acosta, John Clemens, Zulfiqar Bhutta","Effectiveness of Vi Capsular Polysaccharide Typhoid Vaccine Among Children: A Cluster Randomized Trial in Karachi, Pakistan",1
"Christopher Blattman, Nathan Fiala, Sebastian Martinez",Employment Generation in Rural Africa: Mid-Term Results from an Experimental Evaluation of the Youth Opportunities Program in Northern Uganda,1
"Paul Gertler, Harry Patrinos and Marta Rubio-Codina",Empowering Parents to Improve Education: Evidence from Rural Mexico,1
"Matthew H. Morton, Paul Montgomery",Empowerment-based Non-formal Education for Arab Youth: A Pilot Randomized Trial,1
"Ha T.H. Nguyen,Laurel Hatt,Mursaleena Islam,Nancy L. Sloan,Jamil Chowdhury,Jean-Olivier Schmidt,Atia Hossain,Hong Wang",Encouraging Maternal Health Service Utilization: An Evaluation of The Bangladesh Voucher Program,1
"Suresh de Mel,David McKenzie,Christopher Woodruff",Enterprise Recovery Following Natural Disasters,1
"Samuel Bazzi, Sudarno Sumarto, Asep Suryahadi","Evaluating Indonesiaês Unconditional Cash Transfer Programme, 2005_2006",1
Indunil De Silva,Evaluating the Impact of Microfinance on Savings and Income in Sri Lanka: Quasi-experimental Approach Using Propensity Score Matching,1
"Lori Beaman,Esther Duflo,Rohini Pande,Petia Topalova ",Female Leadership Raises Aspirations and Educational Attainment for Girls: A Policy Experiment in India,1
"Katia Covarrubias, Benjamin Davis, Paul Winters",From Protection to Production: Productive Impacts of the Malawi Social Cash Transfer Scheme,1
"Florencia Devoto, Esther Duflo, Pascaline Dupas, William Pariente and Vincent Pons",Happiness on Tap: Piped Water Adoption in Urban Morocco,1
"Maren Duvendack,Richard Palmer-Jones",High Noon for Microfinance Impact Evaluations: Re-investigating the Evidence from Bangladesh,1
"Emla Fitzsimons,Bansi Malde,Alice Mesnard,Marcos Vera-Hernandez",Household Responses to Information on Child Nutrition: Experimental Evidence from Malawi,1
"Barnabas Kiiza,Glenn Pederson",ICT-Based Market Information and Adoption of Agricultural Seed Technologies: Insights from Uganda,1
"Richard Palmer Jones, Nipont Dilokkunanant, Boontham Phonyiam, Sompit Punyaratabandhu, Tiwaporn Sutthiwongse, Somporn Hanpongpandh","Impact Evaluation of Mae Lao Irrigation improvement project, Thailand",1
"Kristin Davis, Ephraim Nkonya, Edward Kato, Daniel Ayalew Mekonnen, Martins Odendo, Richard Miiro and Jackson Nkuba",Impact of Farmer Field Schools on Agricultural Productivity and Poverty in East Africa,1
"Esther Duflo, Rema Hanna and Stephen Ryan",Incentives Work: Getting Teachers to Come to School,1
"Ramadhani Abdul,Faraji Abilahi,Mathew Alexander Mwanyangala,William H. Dow,Erick Gong,Zachary Isdahl,Julian Jamison, Boniphace Jullu, Suneeta Krishnan, Albert Majura, Carol A. Medlin, Edward Miguel, Jeanne Moncada, Sally Mtenga, Rose Nathan, Laura Packel, Julius Schachter, Kizito Shirima, Damien de Walque ",Incentivising Safe Sex: A Randomised Trial of Conditional Cash transfers for HIV and Sexually Transmitted Infection Prevention in Rural Tanzania,1
"Vladimir Ponczek",Income and Bargaining Effects on Education and Health in Brazil,1
"Khurshid Talukder, Md. Abdul Hamid Salim, Iftia Jerin, Farhana Sharmin, M.Q. K. Talukder, Ben Marais, Priojit Nandi, Erwin Cooreman, Md. Abdur Rahman",Intervention to Increase Detection of Childhood Tuberculosis in Bangladesh,1
"Paul Gertler,Sebastian Martinez,Marta Rubio-Codina",Investing Cash Transfers to Raise Long Term Living Standards,1
"Jacopo Bonan,Olivier Dagnelie,Philippe LeMay-Boucher,Michel Tenikue",Is it all about Money? A Randomized Evaluation of the Impact of Insurance Literacy and Marketing Treatments on the Demand for Health Microinsurance in Senegal,1
"Rema Hanna, Sendhil Mullainathan, Joshua Schwartzstein ",Learning Through Noticing: Theory and Experimental Evidence in Farming,1
"Alberto Chong,Dean Karlan,Martin Valdivia ",List Randomization for Sensitive Behavior: An Application for Measuring Use of Loan Proceeds,1
"Binh Nguyen, Cheolghee Kim, Maria Olivia Nuestro, Jenelyn Mendez-Santos",Microfinance Development Strategy 2000: Sector Performance and Client Welfare,1
"Renfu Luo,Yaojiang Shi,Linxiu Zhang,Chengfang Liu,Scott Rozelle,Brian Sharbono,Ai Yue,Qiran Zhao,Reynaldo Martorell",Nutrition and Educational Performance in Rural China's Elementary Schools: Results of a Randomized Control Trial in Shaanxi Province,1
"Yaojiang Shi,Fang Chang,Xiaoqing Su,Renfu Luo,Linxiu Zhang,Scott Rozelle","Parental Training, Anemia and the Impact on the Nutrition of Female Students in Chinaês Poor Rural Elementary Schools",1
"Susan Godlonton,Rebecca Thornton",Peer effects in learning HIV results,1
Eric V. Edmonds and Norbert Schady,Poverty Alleviation and Child Labour,1
"Jessica Cohen,Pascaline Dupas,Simone G. Schaner ","Price Subsidies, Diagnostic Tests, and Targeting of Malaria Treatment: Evidence from a Randomized Controlled Trial",1
"Katherine Casey,Rachel Glennerster,Edward Miguel",Reshaping Institutions: Evidence on Aid Impacts Using a Pre-Analysis Plan,1
"Orazio Attanasio,Abigail Barr,Juan Camilo Cardenas,Garance Genicot,Costas Meghir ","Risk Pooling, Risk Preferences, and Social Networks",1
"Esther Duflo,Pascaline Dupas,Michael Kremer","School Governance, Teacher Incentives, and Pupil-Teacher Ratios: Experimental Evidence from Kenyan Primary Schools",1
"Gharad Bryan,Shyamal Chowdhury,Mushfiq Mobarak ",Seasonal Migration and Risk Aversion ,1
"A. Mushfiq Mobarak,Mark Rosenzweig",Selling Formal Insurance to the Informally Insured,1
"Benjamin A. Olken,Junko Onishi,Susan Wong ",Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia,1
"Ernesto Dal Bo, Frederico Finan, Martin Rossi ",Strengthening State Capabilities: The Role of Financial Incentives in the Call to Public Service,1
"Vivi Alatas,Abhijit Banerjee,Rema Hanna,Benjamin A. Olken,Julia Tobias ",Targeting the Poor: Evidence from a Field Experiment in Indonesia,1
"Abdullah H. Baqui, Shams El Arifeen, Luke C. Mullany, Rasheduzzaman Shah, Ishtiaq Mannan, Syed M. Rahman, M. Radwanur R. Talukder, Nazma Begum, Ahmed Al-Kabir, Gary L. Darmstadt, Mathuram Santosham, Robert E. Black","The Effect of Cord Cleansing with Chlorhexidine on Neonatal Mortality in Rural Bangladesh: a Community-Based, Cluster-Randomised Trial",1
"Amare Deribew, Zewdie Birhanu, Lelisa Sena, Tariku Dejene, Ayalu A Reda, Morankar Sudhakar, Fessehaye Alemseged, Fasil Tessema, Ahmed Zeynudin, Sibhatu Biadgilign, Kebede Deribe",The Effect of Household Heads Training About the Use of Treated Bednets on the Burden of Malaria and Anaemia in Under-Five Children: A Cluster Randomized Trial in Ethiopia,1
Dana Burde and Leigh Linden,The Effect of Village-Based Schools: Evidence from a RCT in Afghanistan,1
"Amar Hamoudi, Marc Jeuland, Sarah Lombardo, Sumeet Patil, Subhrendu Pattanayak, Shailesh Rai",The Effect of Water Quality Testing on Household Behavior: Evidence from an Experiment in Rural India,1
The Kenya CT-OVC Evaluation Team,The Impact of Kenya's Cash Transfer for Orphans and Vulnerable Children on Human Capital,1
"Robert Lensink,Thi Thu Tra Pham",The Impact of Microcredit on Self-Employment Profits in Vietnam,1
"Paul Glewwe,Ana Lucia Kassouf","The Impact of the Bolsa Escola/Familia Conditional Cash Transfer Program on Enrollment, Grade Promotion and Dropout Rates in Brazil",1
"Nguyen Cuong Viet ",The Impact of Voluntary Health Insurance on Health Care Utilization and Out-of-Pocket Payments: New Evidence for Vietnam,1
"Ximena V. Del Carpio,Norman V. Loayza",The Impact of Wealth on the Amount and Quality of Child Labor,1
"Joseph Paul Kaboski, Robert M.Townsend",The Impacts of Credit on Village Economies,1
"Renfu Luo,Yaojiang Shi,Linxiu Zhang,Huiping Zhang,Grant Miller,Alexis Medina,Scott Rozelle",The Limits of Health and Nutrition Education: Evidence from Three Randomized Controlled Trials in Rural China,1
"Lakshmi Iyer, Anandi Mani, Prachi Mishra, Petia Topalova",The Power of Political Voice: Womenês Political Representation and Crime in India,1
"Sebastian Martinez, Sophie Naudeau, Vitor Pereira",The Promise of Preschool in Africa: A Randomized Impact Evaluation of Early Childhood Development in Rural Mozambique,1
"Zulfiqar A. Bhutta, Sajid Soofi, Simon Cousens, Aamer Imdad, Naveed Bhutto, Nabeela Ali","Topical Application of Chlorhexidine to Neonatal Umbilical Cords for Prevention of Omphalitis and Neonatal Mortality in a Rural District of Pakistan: A Community-Based, Cluster-Randomised Trial",1
"Di Mo,Hongmei Yi,Linxiu Zhang,Yaojiang Shi,Scott Rozelle,Alexis Medina",Transfer Paths and Academic Performance: The Primary School Merger Program in China,1
"Paul Glewwe,Albert Park,Meng Zhao ",Visualizing Development: Eyeglasses and Academic Performance in Rural Primary Schools in China,1
"Tahir Andrabi,Jishnu Das,Asim Ijaz Khwaja",What Did You Do All Day? Maternal Education and Child Outcomes,1
"Lisa C. Smith,Faheem Khan,Timothy R. Frankenberger,Abdul Wadud",Admissible Evidence in the Court of Development Evaluation? The Impact of CAREês SHOUHARDO Project on Child Stunting in Bangladesh,1
"Bernadette M. Wanjala,Roldan Muradian",Can Big Push Interventions Take Small-Scale Farmers Out of Poverty? Insights from the Sauri Millennium Village in Kenya,1
Gaelle Balineau,Disentangling the Effects of Fair Trade on the Quality of Malian Cotton,1
"Santosh Kumar, Sebastian Vollmer",Does Access to Improved Sanitation Reduce Childhood Diarrhea in Rural India,1
"Xiaobing Wang,Chengfang Liu,Linxiu Zhang,Ai Yue,Yaojiang Shi,Carl Brinton,Scott Rozelle",Does Financial Aid Help Poor Students Succeed in College,1
"Xiaopeng Pang,Junxia Zeng,Scott Rozelle",Does women's knowledge of voting rights affect their voting behavior in village elections? Evidence from a Randomized Controlled Trial in China,1
Klaus Deininger and Yanyan Liu,Economic and Social Impacts of an Innovative Self-Help Group Model in India,1
"Mushfiq Mubarak, Gharad Bryan, Shyamal Chowdhury",Escaping Famine through Seasonal Migration,1
"Futoshi Yamauchi,Yanyan Liu",Impacts of an Early Stage Education Intervention on Students' Learning Achievement: Evidence from the Philippines,1
"Nava Ashraf, B. Kelsey Jack, Emir Kamenica ",Information and Subsidies: Complements or Substitutes?,1
"Jennifer M.Meredith,Jonathan Robinson,Sarah Walker,Bruce Wydick ",Keeping the Doctor Away: Experimental Evidence on Investment in Preventative Health Products,1
"Marcel Fafchamps,Pedro C. Vicente",Political Violence and Social Networks: Experimental Evidence from a Nigerian Election ,1
"Pascaline Dupas,Jonathan Robinson",Savings Constraints and Microenterprise Development:Evidence From a Field Experiment in Kenya,1
"Di Mo,Linxiu Zhang,Hongmei Yi,Renfu Luo,Scott Rozelle,Carl Brinton",School Dropouts and Conditional Cash Transfers: Evidence from a Randomized Controlled Trial in Rural Chinaês Junior High Schools,1
"Jennifer Alix-Garcia,Craig McIntosh,Katharine R. E. Sims,Jarrod R. Welch",The Ecological Footprint of Poverty Alleviation: Evidence from Mexico's Oportunidades Program,1
"Benjamin Feigenberg, Erica Field, Rohini Pande",The Economic Returns to Social Interaction: Experimental Evidence from Microfinance,1
"Victoria Castillo,Alessandro Maffioli,Sofêa Rojo,Rodolfo Stucchi",The Effect of Innovation Policy on SMEs Employment and Wages in Argentina,1
"Theresa Beltramol, David I. Levine","The Effect of Solar Ovens on Fuel Use, Emissions, and Health: Results from a Randomized Controlled Trial",1
Patrick J. McEwan,The Impact of Chile's School Feeding Program on Education Outcomes,1
"Michael Carter, Rachid Laajaj, Dean Yang",The Impact of Voucher Coupons on the Uptake of Fertilizer and Improved Seeds: Evidence from a Randomized Trial in Mozambique,1
Francisco Gallego,When Does Inter-School Competition Matter? Evidence from the Chilean _Voucherî System,1
"Pascaline Dupas,Jonathan Robinson ",Why Don't the Poor Save More? Evidence from Health Savings Experiments,1
"Barbara Searle, Dean Jamison, Klaus Galda, Stephen P. Heyneman",Improving Elementary Mathematics Education in Nicaragua: An Experimental Study of the Impact of Textbooks and Radio on Achievement,1
"Catherine Overholt, Stephen G. Sellers, Jose O. Mora, Belen de Paredes, M. Guillermo Herrera",The Effects of Nutritional Supplementation on the Diets of Low-Income Families at Risk of Malnutrition,1
"Bruce Fuller, Marlaine E. Lockheed, Stephen C. Vail",How Textbooks Affect Achievement in Developing Countries: Evidence from Thailand,1
"I.I. Glatthaar, G.S. Fehrsen, L.M. Irwig, S.G. Reinach",Protein-Energy Malnutrition: The Role of Nutrition Education in Rehabilitation,1
"R.W. Snow, Kathryn M. Rowan, S.W. Lindsay, B.M. Greenwood","A Trial of Bed Nets (Mosquito Nets) as a Malaria Control Strategy in a Rural Area of The Gambia, West Africa",1
"L. de la Macorra, R. Roca,  J. W. Townsend","Marketing of Condoms in Supermarkets: Cash Registers versus Regular Shelves as Point of Sale. Contract Nos. CI86.21A / CI87.47A, July 1, 1986 - September 30, 1987. Final technical report",1
"Alexander E. Omu, Sharon S. Weir, Barbara Janowitz, Deborah L. Covington, Peter R. Lamptey, Nadine N. Burton",The Effect of Counseling on Sterilization Acceptance by High-Parity Women in Nigeria,1
"C.A. Crowther, D.A. Verkuyl, J.P. Neilson, C. Bannerman, H.M. Ashurst","The Effects of Hospitalization for Rest on Fetal Growth, Neonatal Morbidity and Length of Gestation in Twin Pregnancy",1
"Hilton Davis, R. Rushton",Counselling and Supporting Parents of Children with Developmental Delay: A Research Evaluation,1
"Indra I. Angunawela, Vinod K. Diwan, G_ran Tomson",Experimental Evaluation of the Effects of Drug Information on Antibiotic Prescribing: a Study in Outpatient Care in an Area of Sri lanka,1
"A.G. Kafatos,S. Tsitoura,S.N. Pantelakis,S.A. Doxiadis",Maternal and Infant Health Education in a Rural Greek Community,1
"Jos_ Villar, Ubaldo Farnot, Fernando Barros, Cesar Victora, Ana Langer, Jos_ Belizan",A Randomized Trial of Psychosocial Support During High-Risk Pregnancies,1
"B. P. Loevinsohn, E. Gareaballah",Missed Opportunities for Immunization During Visits for Curative Care: A Randomized Cross-Over Trial in Sudan,1
"S. C. Mohapatra, H. Sankar, P. Mohapatra",CHILD - to - Child: the Programme in Survival and Development of Children,1
"E. Pollitt, K.S. Gorman, P.L. Engle, R. Martorell, J. Rivera",Early Supplementary Feeding and Cognition: Effects over Two Decades,1
"Vishna Bindlish, Robert Evenson",Evaluation of the Performance of T&V Extension in Kenya,1
"Rebecca J. Stoltzfus,Mohammad Hakimi,Kevin W. Miller,Kathleen M. Rasmussen,Siti Dawiesah,Jean-Pierre Habicht,Michael J. Dibley",High Dose Vitamin A Supplementation of Breast-Feeding Indonesian Mothers: Effects on the Vitamin A Status of Mother and Infant,1
"A. Terefe, C. P. Larson",Modern Contraception Use in Ethiopia: Does Involving Husbands Make a Difference?,1
"B.W. Jin, S.C. Kim, T. Mori, T. Shimao",The Impact of Intensified Supervisory Activities on Tuberculosis Treatment,1
"G. T. Heikens, W. N. Schofield, C. D. Christie, J. Gernay, S. Dawson",The Kingston Project. III. The Effects of High Energy Supplement and Metronidazole on Malnourished Children Rehabilitated in the Community: Morbidity and Growth,1
"M. Kassaye, C. Larson, D. Carlson",A Randomized Community Trial of Prepackaged and Homemade Oral Rehydration Therapies,1
"Knut-Inge Klepp, Sidney S. Ndeki, Ahmed M. Seha, Peter Hannan, Babuel A. Lyimo, Maryceline H. Msuya, Mohamed N. Irema, Aksel Schreiner",AIDS Education for Primary School Children in Tanzania: An Evaluation Study,1
"R.J. Cohen,_K.H. Brown,_K.G. Dewey,_J. Canahuati,_L. Landa Rivera","Effects of Age of Introduction of Complementary Foods on Infant Breast Milk Intake, Total Energy Intake, and Growth: A Randomised Intervention Study in Honduras",1
"R. Lalloo, G. S. Solanki",Evaluation of a School-Based Health Education Model in Schistosomiasis: A Randomized Community Trial,1
"G.T. Heikens, W.N. Schofield, S.M. Dawson, J.C. Waterlow",Long-Stay versus Short-Stay Hospital Treatment of Children Suffering from Severe Protein-Energy Malnutrition,1
"P. Axelsson, Y.A.P. Buischi, M.F.Z. Barbosa, R. Karlsson, and M.C.B. Prado",The Effect of a New Oral Hygiene Training Program on Approximal Caries in 12-15-Year-Old Brazilian Children: Results After Three Years.,1
"Ana Revenga, Michelle Riboud, Hong Tan",The Impact of Mexico's Retraining Program on Employment and Wages,1
"M. F. Westphal, J. A. Taddei, S. I. Venancio, C. M. Bogus",Breast-Feeding Training for Health Professionals and Resultant Institutional Changes,1
"Sheila West, Beatriz MuNoz, Matthew Lynch, Andrew Kayongoya, Zefania Chilangwa, B.B.O. Mmbaga, Hugh R. Taylor","Impact of Face-Washing on Trachoma in Kongwa, Tanzania",1
"Jos_ M Beliz_n, Fernando Barros, Ana Langer, Ubaldo Farnot, Cesar Victora, Jos_ Villar",Impact of Health Education During Pregnancy on Behavior and Utilization of Health Resources,1
"H. Grosskurth, J. Todd, E. Mwijarubi, P. Mayaud, A. Nicoll, G. ka-Gina, J. Newell, H. Grosskurth, J. Todd, P. Mayaud, A. Nicoll, J. Newell, D. Mabey, R. Hayes, F. Mosha, K. Senkoro, J. Changalucha, A. Klokke, E. Mwijarubi, G. ka-Gina, K. Mugeye",Impact of Improved Treatment of Sexually Transmitted Diseases on HIV Infection in Rural Tanzania: Randomised Controlled Trial,1
"Axel Kroeger, Manual Mancheno, Jorge Alarcon, Karen Pesse","Insecticide-Impregnated Bed Nets for Malaria Control: Varying Experiences from Ecuador, Colombia, and Peru Concerning Acceptability and Effectiveness",1
"M. R. Aplasca, D. Siegel, J. S. Mandel, R. T. Santana-Arciaga, J. Paul, E. S. Hudes, O. T. Monzon, N. Hearst",Results of a Model AIDS Prevention Program for High School Students in the Philippines,1
"Paul Kelly, Florence Lungu, Eileen Keane, Rachel Baggaley, Frida Kazembe, Joseph Pobee, Michael Farthing",Albendazole Chemotherapy for Treatment of Diarrhoea in Patients with AIDS in Zambia: A Randomised Double Blind Controlled Trial,1
"Jyotsna Jalan, Martin Ravallion",Are there Dynamic Gains from a Poor-Area Development Program?,1
"E. Jacoby, S. Cueto, E. Pollitt","Benefits of a School Breakfast Programme among Andean Children in Huaraz, Peru",1
"R. Haider, A. Islam, J. Hamadani, N. J. Amin, I. Kabir, M. A. Malek,  D. Mahalanabis, D. Habte",Breast-Feeding Counselling in a Diarrhoeal Disease Hospital,1
"Girma Seboka, P.S. Alert",Cost-Effective Footwear for Leprosy Control Programmes: A Study in Rural Ethiopia,1
"David Elkins, Eleanor Maticka-Tyndale, Thicumporn Kuyyakanond, Monthira Kiewying, Soiy Anusornteerakul, Nilawan Chantapreeda, Ratcheewan Choosathan, Sornchai Sommapat, Prance Theerasobhon, Melissa Haswell-Elkins",Evaluation of HIV/AIDS Education Initiatives among Women in Northeastern Thai Villages,1
"F.S. Solon,M.S. Solon,H. Mehansho,K.P. Jr. West,J. Sarol,C. Perfecto,T. Nano,L. Sanchez,M. Isleta,E. Wasantwisut,A. Sommer",Evaluation of the Effect of Vitamin A-Fortified Margarine on the Vitamin A Status of Preschool Filipino Children,1
"Axel Kroeger,Regine Meyer,Manuel Mancheno,Martha Gonzalez","Health Education for Community-Based Malaria Control: An Intervention Study in Ecuador, Colombia and Nicaragua",1
"C. R. Pant, G. P. Pokharel, F. Curtale, R. P. Pokhrel, R. N. Grosse, J. Lepkowski, Muhilal, M. Bannister, J. Gorstein, S. Pak-Gorstein,  Atmarita, R. L. Tilden",Impact of Nutrition Education and Mega-Dose Vitamin A Supplementation on the Health of Children in Nepal,1
"F. N. Binka, A. Kubaje, M. Adjuik, L. A. Williams, C. Lengeler, G. H. Maude, G. E. Armah, B. Kajihara,  J. H. Adiamah, P. G. Smith","Impact of Permethrin Impregnated Bednets on Child Mortality in Kassena-Nankana District, Ghana: A Randomized Controlled Trial",1
"V. Chongsuvivatwong, L. Mo-Suwan, K. Tayakkanonta, K. Vitsupakorn, R. McNeil",Impacts of Training of Village Health Volunteers in Reduction of Morbidity from Acute Respiratory Infections in Childhood in Southern Thailand,1
"Anna Bexell, Elastus Lwando, Bjorn von Hofsten, Swede Tembo, Bo Eriksson, Vinod K. Diwan",Improving Drug Use through Continuing Education: A Randomized Controlled Trial in Zambia,1
"Elisabeth Faxelid, Greyson Tembo, Jane Ndulo, Ingela Krantz",Individual Counseling of Patients with Sexually Transmitted Diseases. A way to Improve Partner Notification in a Zambian Setting?,1
"Robert W. Snow, Catherine S. Molyneux, Peter A. Warn, Judith Omumbo, Chris G. Nevill, Sunetra Gupta, Kevin Marsh",Infant Parasite Rates and Immunoglobulin M Seroprevalence as a Measure of Exposure to Plasmodium Falciparum during a Randomized Controlled Trial of Insecticide-Treated Bednets on the Kenyan Coast,1
"Johana E.Prawitasari Hadiyono, Sri Suryawati, Sulanto S. Danu, Sunartono, Budiono Santoso",Interactional Group Discussion: Results of a Controlled Trial Using a Behavioral Intervention to Reduce the Use of Injections in Public Health Facilities,1
"Stephen P. Munjanja, Gunilla Lindmark, Lennarth Nystr_m ","Randomised Controlled Trial of a Reduced-Visits Programme of Antenatal Care in Harare, Zimbabwe",1
"Dennis Ross -Degnan, Stephen B. Soumerai, Pradeep K. Goel, James Bates, Joseph Makhulo, Nicholas Dondi, Daryond Ali, Lucia Ferraz-Tabor, Robert Hogan",The Impact of Face-to-Face Educational Outreach on Diarrhoea Treatment in Pharmacies,1
"C. N. M. Mbogo, N. M. Baya, A. V. O. Ofulla, J. I. Githure, R. W. Snow",The Impact of Permethrin-Impregnated Bednets on Malaria Vectors of the Kenyan Coast,1
"Ana Langer, Ubaldo Farnot, Cecilia Garcia, Fernando Barros, Cesar Victora, Jose M. Belizan, Jose Villar",The Latin American Trial of Psychosocial Support During Pregnancy: Effects on Mother's Wellbeing and Satisfaction,1
Christopher J. O'Leary,A Net Impact Analysis of Active Labour Programmes in Hungary,1
"Kathryn Dewey, Maria Eugenia Romero-Abal, Julieta Quan de Serrano, Jesus Bulux, Janet M. Peerson, Patrice Engle, Noel W. Solomons",A Randomized Intervention Study of the Effects of Discontinuing Coffee Intake on Growth and Morbidity of Iron-Deficient Guatemalan Toddlers,1
"John S. Earle, Saul Estrin",After Voucher Privatization: The Structure of Corporate Ownership in_Russian_Manufacturing Industry,1
"A. A. Davies-Adetugbo, K. Adetugbo, Y. Orewole, A. K. Fabiyi",Breast-Feeding Promotion in a Diarrhoea Programme in Rural Communities,1
"A. Habluetzel, D.A. Diallo, F. Esposito, L. Lamizana, F. Pagnoni, C. Lengeler, C. Traore, S.N. Cousens",Do Insecticide-Treated Curtains Reduce All-Cause Child Mortality in Burkino Faso?,1
"M.T. Mbizvo, J. Kasule, V. Gupta, S. Rusakaniko, S.N. Kinoti, W. Mpanju-Shumbushu, A.J. Sebina-Zziwa, R. Mwateba, J. Padayachy",Effects of a Randomized Health Education Intervention on Aspects of Reproductive Health Knowledge and Reported Behaviour Among Adolescents in Zimbabwe,1
"E. B. Magbity, N. T. Marbiah, G. Maude, C. F. Curtis,  D. J. Bradley, B. M. Greenwood, E. Petersen,  J. D. Lines",Effects of Community-Wide Use of Lambdacyhalothrin-Impregnated Bednets on Malaria Vectors in Rural Sierra Leone,1
"Kathryn G. Dewey, Maria Eugenia Romero-Abal, Julieta Quan de Serrano, Jesus Bulux, Janet M. Peerson, Patrice Engle, Noel W. Solomons",Effects of Discontinuing Coffee Intake on Iron Status of Iron-Deficient Guatemalan Toddlers: A Randomized Intervention Study,1
"Sana M. Ceesay, Andrew M. Prentice, Timothy J. Cole, Frances Foord, Lawrence T. Weaver, Elizabeth M. E. Poskitt, Roger G. Whitehead",Effects on Birth Weight and Perinatal Mortality Dietary Supplements in Rural Gambia: 5 Year Randomised Controlled Trial,1
"M. C. Antunes, R. D. Stall, V. Paiva, C. A. Peres, J. Paul, M. Hudes, N. Hearst","Evaluating an AIDS Sexual Risk Reduction Program for Young Adults in Public Night Schools in Sao Paulo, Brazil",1
"M. T. Mbizvo,  A. S. Latif,  R. Machekano,  W. MacFarland,  M. T. Bassett, S. Ray,  D. Katzenstein",HIV Seroconversion Among Factory Workers in Harare: Who is Getting Newly Infected?,1
"Mubina Agboatwalla, Dure S. Akram",Impact of Health Education on Mothers' Knowledge of Preventive Health Practices,1
"Philippe Mayaud, Frank Mosha, James Todd, Rebecca Balira, Julius Mgara, Beryl West, Mary Rusizoka, Ezra Mwijarubi, Reverianus Gabone, Awena Gavyole, Heiner Grosskurth, Richard Hayes, David Mabey",Improved treatment services significantly reduce the prevalence of sexually transmitted diseases in rural Tanzania: results of a randomized controlled trial,1
"Rebecca J. Stoltzfus, Marco Albonico, James M. Tielsch, Hababu M. Chwaya, Lorenzo Savioli",School-Based Deworming Program Yields Small Improvement in Growth of Zanzibari School Children After One Year,1
"R.W. Snow, C.S. Molyneux, E.K. Njeru, J. Omumbo, C.G. Nevill, E. Muniu, K. Marsh",The Effects of Malaria Control on Nutritional Status in Infancy,1
"H. Friis, P. Ndhlovu, T. Mduluza, K. Kaondera, B. Sandstrom, K.F. Michaelsen, B.J. Vennervald, N.O. Christensen","The Impact of Zinc Supplementation on Schistosoma Mansoni Reinfection Rate and Intensities: A Randomized, Controlled Trial among Rural Zimbabwean Schoolchildren",1
